person_id,id,name,character,role
4297,tm32982,Tom Hooper,,DIRECTOR
11977,tm60292,Ben Affleck,,DIRECTOR
9015,tm171885,Jennifer Yuh Nelson,,DIRECTOR
6315,tm158304,Steven Soderbergh,,DIRECTOR
4505,tm178201,Guy Ritchie,,DIRECTOR
15833,tm36237,Baltasar Kormákur,,DIRECTOR
13763,tm40319,Oliver Stone,,DIRECTOR
8212,tm39896,Tim Burton,,DIRECTOR
9972,tm74848,Len Wiseman,,DIRECTOR
7666,tm168921,Raja Gosnell,,DIRECTOR
6937,tm160132,Sean McNamara,,DIRECTOR
15853,tm49592,Lisa Azuelos,,DIRECTOR
6447,tm167232,Jaume Collet-Serra,,DIRECTOR
80751,tm38980,Peter Ramsey,,DIRECTOR
1556,tm69926,Frank Coraci,,DIRECTOR
35812,tm60844,Toshiyuki Kubooka,,DIRECTOR
47088,tm62210,Keishi Ōtomo,,DIRECTOR
351688,tm106278,Dan Rush,,DIRECTOR
736149,tm182586,Hwang Dong-hyuk,,DIRECTOR
1457574,ts81858,Maeng Joo-gong,,DIRECTOR
8492,tm176507,Jeff Tremaine,,DIRECTOR
233434,ts22249,Shunsuke Tada,,DIRECTOR
10830,tm178395,Scott Spiegel,,DIRECTOR
12484,tm173195,Mikael Håfström,,DIRECTOR
7737,tm69386,Dustin Hoffman,,DIRECTOR
31207,tm174683,Sarah Smith,,DIRECTOR
159658,tm72845,Ryan Polito,,DIRECTOR
120637,tm72845,Jake Szymanski,,DIRECTOR
53914,ts34921,Hiroshi Aoyama,,DIRECTOR
30815,tm170758,Tim Hill,,DIRECTOR
9768,tm174256,Catherine Hardwicke,,DIRECTOR
119484,tm56296,John Mitchell,,DIRECTOR
23491,tm56296,Jeremy Kipp Walker,,DIRECTOR
84016,tm160371,Todd Strauss-Schulson,,DIRECTOR
82947,tm183547,Cal Brunker,,DIRECTOR
58217,tm59590,Tatsuya Nagamine,,DIRECTOR
336310,tm161904,Lee Hirsch,,DIRECTOR
325140,tm44165,Nadine Khan,,DIRECTOR
65462,tm53034,Manny Rodriguez,,DIRECTOR
760004,ts26776,Takashi Otsuka,,DIRECTOR
38641,tm164353,Rohit Shetty,,DIRECTOR
2396662,ts33349,Jun-Young Um,,DIRECTOR
35812,tm38064,Toshiyuki Kubooka,,DIRECTOR
61028,tm182125,Zoya Akhtar,,DIRECTOR
328376,tm57436,Eliane Raheb,,DIRECTOR
11474,tm72251,Eric Idle,,DIRECTOR
65679,tm72251,Aubrey Powell,,DIRECTOR
317022,tm53625,Susan Lacy,,DIRECTOR
47730,tm160361,Michael Damian,,DIRECTOR
5194,tm34331,Ava DuVernay,,DIRECTOR
701746,tm183039,Shannon Hartman,,DIRECTOR
65751,tm177258,Abhinay Deo,,DIRECTOR
188941,tm174190,T.J. Martin,,DIRECTOR
188939,tm174190,Daniel Lindsay,,DIRECTOR
202602,tm68436,Anurag Basu,,DIRECTOR
33087,tm65765,Ernie Barbarash,,DIRECTOR
64481,tm179451,Vishal Bhardwaj,,DIRECTOR
57419,tm177044,Masahiko Murata,,DIRECTOR
64229,tm49451,Jordan Brady,,DIRECTOR
162963,tm1096916,Michaël Prazan,,DIRECTOR
36985,tm176128,Johnnie To,,DIRECTOR
36986,tm176128,Wai Ka-fai,,DIRECTOR
66544,tm67444,Jay Karas,,DIRECTOR
67759,tm183176,Clay Glen,,DIRECTOR
53524,tm40860,Savage Steve Holland,,DIRECTOR
68522,tm35700,Tigmanshu Dhulia,,DIRECTOR
21580,tm170395,Claudio Fäh,,DIRECTOR
65527,tm169053,Krishna D.K.,,DIRECTOR
65528,tm169053,Raj Nidimoru,,DIRECTOR
178005,tm53395,Jonathan Judge,,DIRECTOR
61021,tm183037,Farhan Akhtar,,DIRECTOR
254106,tm177958,Esen Işık,,DIRECTOR
239756,tm178106,Nitesh Tiwari,,DIRECTOR
65824,tm178106,Vikas Bahl,,DIRECTOR
65503,tm57610,Reema Kagti,,DIRECTOR
194314,tm169354,Hala Lotfy,,DIRECTOR
69954,tm176111,Derek Yee Tung-Sing,,DIRECTOR
61592,tm59372,Arnab Chaudhuri,,DIRECTOR
267345,tm161804,Tolga Karaçelik,,DIRECTOR
301559,tm159593,Raj Kumar Gupta,,DIRECTOR
68872,tm44615,Rajesh Mapuskar,,DIRECTOR
157637,tm54780,Yoshitomo Yonetani,,DIRECTOR
66876,tm175909,Milan Luthria,,DIRECTOR
148129,tm57382,Ted Emery,,DIRECTOR
64531,tm59289,Prabhu Deva,,DIRECTOR
254308,tm47171,Umesh Shukla,,DIRECTOR
298287,tm165712,Matt Askem,,DIRECTOR
124773,tm48239,Shakun Batra,,DIRECTOR
21934,tm160021,Andrew Lau,,DIRECTOR
169580,tm54371,Mysskin,,DIRECTOR
65751,tm172883,Abhinay Deo,,DIRECTOR
66648,tm174518,Siddique,,DIRECTOR
104969,tm70528,Craig Freimond,,DIRECTOR
1132571,tm74031,Sachin Yardi,,DIRECTOR
111716,tm181856,Michael Simon,,DIRECTOR
68766,tm38013,Abbas Alibhai Burmawalla,,DIRECTOR
68767,tm38013,Mastan Alibhai Burmawalla,,DIRECTOR
194555,tm42306,Sachin Kundalkar,,DIRECTOR
658434,ts32561,Fu-chun Hsu,,DIRECTOR
240088,tm39606,Mandeep Kumar,,DIRECTOR
238075,tm167241,Pawan Kripalani,,DIRECTOR
2455820,ts37864,Lin Feng,,DIRECTOR
229167,tm71992,B. Unnikrishnan,,DIRECTOR
823395,tm31948,Cho Keun-hyun,,DIRECTOR
235916,tm166810,Ribhu Dasgupta,,DIRECTOR
57285,tm37573,Janet Chun,,DIRECTOR
46731,tm37573,Hing-Ka Chan,,DIRECTOR
67792,tm69915,Madhur Bhandarkar,,DIRECTOR
146832,tm164090,Michael Drumm,,DIRECTOR
65462,tm37175,Manny Rodriguez,,DIRECTOR
235458,tm66725,Sundar C,,DIRECTOR
2066574,ts44064,Chen Ming Zhang,,DIRECTOR
225138,tm169128,Chad Eikhoff,,DIRECTOR
104668,tm172353,Puri Jagannath,,DIRECTOR
144392,tm34746,Sameer Sharma,,DIRECTOR
168360,tm29400,Jun Robles Lana,,DIRECTOR
184686,tm53360,Vishal Mahadkar,,DIRECTOR
233825,tm180532,Bejoy Nambiar,,DIRECTOR
57119,tm34142,Ram Gopal Varma,,DIRECTOR
724828,ts27875,Oleg Kuzovkov,,DIRECTOR
163136,tm162592,Amr Salama,,DIRECTOR
68500,tm70652,A. L. Vijay,,DIRECTOR
66049,tm172211,Hanung Bramantyo,,DIRECTOR
169113,tm57256,Saji Surendran,,DIRECTOR
325162,tm53829,Andrew Wessels,,DIRECTOR
56729,tm51412,Jay Chapman,,DIRECTOR
200814,tm38331,Olivia M. Lamasan,,DIRECTOR
304814,tm481620,Rajiv Chilaka,,DIRECTOR
225649,tm30278,N. Linguswamy,,DIRECTOR
241670,tm165932,Rajan Madhav,,DIRECTOR
385348,tm63368,Mahdi Fleifel,,DIRECTOR
24568,tm161632,Rob Zombie,,DIRECTOR
337742,tm182026,Satyajit Bhatkal,,DIRECTOR
347552,tm235979,Raaghav Dar,,DIRECTOR
1635863,tm946846,Daniel Joseph,,DIRECTOR
347364,tm181366,Bahij Hojeij,,DIRECTOR
328367,tm60213,Ruel S. Bayani,,DIRECTOR
328367,tm159623,Ruel S. Bayani,,DIRECTOR
145934,tm34646,Wenn V. Deramas,,DIRECTOR
117061,tm224577,Kunle Afolayan,,DIRECTOR
340391,tm172504,Susan Youssef,,DIRECTOR
16115,tm140389,Paul King,,DIRECTOR
1168,tm150928,David Robert Mitchell,,DIRECTOR
76789,tm140877,Morten Tyldum,,DIRECTOR
1324,tm176864,Ron Howard,,DIRECTOR
45225,tm151663,Dan Gilroy,,DIRECTOR
7107,tm145655,Theodore Melfi,,DIRECTOR
2709,tm160621,James Wan,,DIRECTOR
6895,tm134967,Dean DeBlois,,DIRECTOR
31566,tm183523,Spike Lee,,DIRECTOR
8212,tm148147,Tim Burton,,DIRECTOR
41369,tm143227,John Carney,,DIRECTOR
1246,tm169719,Brian Helgeland,,DIRECTOR
3809,tm182429,Antoine Fuqua,,DIRECTOR
1503,tm175843,Scott Stewart,,DIRECTOR
16172,tm163686,Woody Allen,,DIRECTOR
2709,tm180572,James Wan,,DIRECTOR
36224,tm151807,Patrick Brice,,DIRECTOR
40322,tm151764,Andrew Fleming,,DIRECTOR
6738,tm153284,Phillip Noyce,,DIRECTOR
15873,tm165967,Justin Chadwick,,DIRECTOR
3042,tm161525,Eli Roth,,DIRECTOR
32953,tm168400,Dito Montiel,,DIRECTOR
61501,tm161282,Simon J. Smith,,DIRECTOR
9235,tm161282,Eric Darnell,,DIRECTOR
9369,tm148671,Scott Frank,,DIRECTOR
589304,tm171042,Brad Anderson,,DIRECTOR
20564,tm178712,Malcolm D. Lee,,DIRECTOR
26809,tm187279,Stephen Frears,,DIRECTOR
5397,tm165521,Steven Knight,,DIRECTOR
7140,tm141648,Sergei Bodrov,,DIRECTOR
24777,tm176630,Lee Daniels,,DIRECTOR
13150,tm184608,John Luessenhop,,DIRECTOR
14239,tm187979,Kris Pearn,,DIRECTOR
5663,tm187979,Cody Cameron,,DIRECTOR
14094,tm171228,Nimród Antal,,DIRECTOR
20437,tm161029,Rob Minkoff,,DIRECTOR
21345,tm181270,Scott Walker,,DIRECTOR
67975,tm237143,Michael John Warren,,DIRECTOR
95472,tm181081,Jonathan Teplitzky,,DIRECTOR
23096,tm144121,Tate Taylor,,DIRECTOR
963348,ts32271,Alon Zingman,,DIRECTOR
97919,tm143642,Baran bo Odar,,DIRECTOR
127607,ts36836,Stuart McDonald,,DIRECTOR
63726,ts36836,Jeffrey Blitz,,DIRECTOR
13471,ts36836,Joe Nussbaum,,DIRECTOR
102097,ts36836,Jeffrey Walker,,DIRECTOR
84016,ts36836,Todd Strauss-Schulson,,DIRECTOR
66549,tm148976,Chapman Way,,DIRECTOR
66550,tm148976,Maclain Way,,DIRECTOR
24221,tm136601,Steven Brill,,DIRECTOR
103921,tm151716,Keegan Kuhn,,DIRECTOR
7666,tm166628,Raja Gosnell,,DIRECTOR
30556,tm140342,Stuart Beattie,,DIRECTOR
10423,tm151447,Roger Donaldson,,DIRECTOR
67406,tm147913,Rajkumar Hirani,,DIRECTOR
1104079,ts22445,Kang Shin-hyo,,DIRECTOR
241010,ts22445,Boo Sung-Chul,,DIRECTOR
22658,tm469911,Bruce Beresford,,DIRECTOR
66544,tm149038,Jay Karas,,DIRECTOR
116202,tm161562,Mark Raso,,DIRECTOR
2945,tm71148,Stuart Blumberg,,DIRECTOR
65824,tm156811,Vikas Bahl,,DIRECTOR
52006,tm138431,Orlando von Einsiedel,,DIRECTOR
8492,tm144046,Jeff Tremaine,,DIRECTOR
17073,tm171965,Seth Barrish,,DIRECTOR
30200,tm157085,Richard Laxton,,DIRECTOR
282335,tm185208,Petra Costa,,DIRECTOR
56995,tm180599,Tom Elkins,,DIRECTOR
589281,tm154797,Peter Lepeniotis,,DIRECTOR
1692109,ts20709,Takayoshi Tanasawa,,DIRECTOR
56754,ts154625,Ziad Doueiri,,DIRECTOR
64481,tm148910,Vishal Bhardwaj,,DIRECTOR
50144,tm182275,Hany Abu-Assad,,DIRECTOR
56729,tm152904,Jay Chapman,,DIRECTOR
39193,tm172710,Alex Gibney,,DIRECTOR
12434,tm143757,Scot Armstrong,,DIRECTOR
682981,ts58010,Craig George,,DIRECTOR
707846,ts58010,Bill Breneisen,,DIRECTOR
66258,ts58010,Tim Hodge,,DIRECTOR
102077,tm143372,Takashi Yamazaki,,DIRECTOR
273840,tm143372,Ryuichi Yagi,,DIRECTOR
35812,tm167944,Toshiyuki Kubooka,,DIRECTOR
117549,tm187390,Jehane Noujaim,,DIRECTOR
275343,tm143363,Abhishek Varman,,DIRECTOR
325603,tm458034,Raphael Bob-Waksberg,,DIRECTOR
104378,tm171929,Josh Greenbaum,,DIRECTOR
53156,tm155291,Imtiaz Ali,,DIRECTOR
18789,tm180643,Stephen Herek,,DIRECTOR
45681,tm139617,Elaine Bogan,,DIRECTOR
45682,tm139617,John Sanford,,DIRECTOR
251447,ts16117,Ali Bilgin,,DIRECTOR
184740,tm182969,Hasan Karacadag,,DIRECTOR
67506,tm215339,Anthony Pierce,,DIRECTOR
133061,tm151927,Omung Kumar,,DIRECTOR
13656,tm139922,Mike Fleiss,,DIRECTOR
311676,tm185797,Mrigdeep Singh Lamba,,DIRECTOR
21549,tm174289,Jimmy Hayward,,DIRECTOR
2175442,tm174289,Graham Harrison,,DIRECTOR
68766,tm181092,Abbas Alibhai Burmawalla,,DIRECTOR
68767,tm181092,Mastan Alibhai Burmawalla,,DIRECTOR
688104,ts20781,Kim Won-seok,,DIRECTOR
37389,tm180802,Greg Richardson,,DIRECTOR
308796,tm183706,Eduardo Chauvet,,DIRECTOR
72792,tm168685,Ryoo Seung-wan,,DIRECTOR
351455,tm199408,Roger Graef,,DIRECTOR
239210,tm199408,James Rogan,,DIRECTOR
276838,tm140911,Malik Vitthal,,DIRECTOR
65679,tm148597,Aubrey Powell,,DIRECTOR
11474,tm148597,Eric Idle,,DIRECTOR
19337,tm144021,Rick Morales,,DIRECTOR
192618,tm148457,Vinil Mathew,,DIRECTOR
288247,tm148662,Sebastián Schindel,,DIRECTOR
187926,ts34074,Kim Kyu-tae,,DIRECTOR
66876,tm181550,Milan Luthria,,DIRECTOR
701746,tm149914,Shannon Hartman,,DIRECTOR
176567,tm145627,Akshay Akkineni,,DIRECTOR
299872,tm186161,Anthony D'Souza,,DIRECTOR
63255,tm183002,Shoojit Sircar,,DIRECTOR
701017,ts75833,Oleg Kuzovkov,,DIRECTOR
1638311,ts75833,Denis Chervyatsov,,DIRECTOR
479908,ts75833,Rinat Gazizov,,DIRECTOR
74173,tm158302,Rajat Kapoor,,DIRECTOR
172569,tm182322,Abhishek Kapoor,,DIRECTOR
225649,tm157062,N. Linguswamy,,DIRECTOR
158267,tm186054,Remo D'Souza,,DIRECTOR
36985,tm165504,Johnnie To,,DIRECTOR
68175,tm167342,Prakash Jha,,DIRECTOR
128216,tm35895,Marcelo Galvão,,DIRECTOR
134546,tm158980,Shashanka Ghosh,,DIRECTOR
241777,ts67797,Olivier Jongerlynck,,DIRECTOR
725245,ts67797,Nicolas Le Nevé,,DIRECTOR
725246,ts67797,Nicolas Le Nevé,,DIRECTOR
56700,tm149747,Luis Estrada,,DIRECTOR
164764,tm159819,Mae Cruz-Alviar,,DIRECTOR
281619,tm2269,Cristina Jacob,,DIRECTOR
65978,tm175753,David Dhawan,,DIRECTOR
61028,tm178513,Zoya Akhtar,,DIRECTOR
45230,tm178513,Karan Johar,,DIRECTOR
61026,tm178513,Anurag Kashyap,,DIRECTOR
61027,tm178513,Dibakar Banerjee,,DIRECTOR
67349,tm160034,Shashank Khaitan,,DIRECTOR
159021,tm142630,Bhushan Patel,,DIRECTOR
4624,tm149578,Fisher Stevens,,DIRECTOR
103808,tm149578,Robert Nixon,,DIRECTOR
38641,tm176481,Rohit Shetty,,DIRECTOR
209573,tm137379,Limbert Fabian,,DIRECTOR
159115,tm137379,Brandon Oldenburg,,DIRECTOR
798372,tm360904,Albert Sharpe,,DIRECTOR
68522,tm167107,Tigmanshu Dhulia,,DIRECTOR
171157,tm158546,Kunal Deshmukh,,DIRECTOR
54103,tm236725,Sophie Robinson,,DIRECTOR
54104,tm236725,Lotje Sodderland,,DIRECTOR
56729,tm151210,Jay Chapman,,DIRECTOR
116646,tm146657,Rob Dipple,,DIRECTOR
67542,tm157681,Najwa Najjar,,DIRECTOR
736149,tm145791,Hwang Dong-hyuk,,DIRECTOR
76367,tm175954,Will Lovelace,,DIRECTOR
76368,tm175954,Dylan Southern,,DIRECTOR
68286,tm158436,Luis Lopez,,DIRECTOR
64965,tm158436,J. Clay Tweel,,DIRECTOR
80741,tm172027,Yılmaz Erdoğan,,DIRECTOR
233266,tm209037,Maite Alberdi,,DIRECTOR
67663,tm153055,Greg Whiteley,,DIRECTOR
65830,tm155051,Mike Smith,,DIRECTOR
65831,tm155051,John Paul Tremblay,,DIRECTOR
31988,tm155051,Robb Wells,,DIRECTOR
140623,tm143299,Renzil D'Silva,,DIRECTOR
66532,tm182227,Lance Bangs,,DIRECTOR
13240,tm182534,Werner Herzog,,DIRECTOR
80724,tm157461,Cem Yılmaz,,DIRECTOR
194994,tm370685,Tunde Kelani,,DIRECTOR
2255828,ts20238,Yoo Jungeol,,DIRECTOR
286453,tm157609,Hernán Zin,,DIRECTOR
157637,tm152273,Yoshitomo Yonetani,,DIRECTOR
68281,tm202914,David Sampliner,,DIRECTOR
162038,tm183654,Gary Mak,,DIRECTOR
82131,tm147518,Luciano Vidigal,,DIRECTOR
244323,tm147518,Cavi Borges,,DIRECTOR
117061,tm197423,Kunle Afolayan,,DIRECTOR
145934,tm145658,Wenn V. Deramas,,DIRECTOR
1621654,tm151860,Valve Company,,DIRECTOR
104517,tm184511,Sudhir Mishra,,DIRECTOR
184740,tm145216,Hasan Karacadag,,DIRECTOR
244784,tm169054,Smeep Kang,,DIRECTOR
138721,tm154729,Abhishek Chaubey,,DIRECTOR
164764,tm187505,Mae Cruz-Alviar,,DIRECTOR
195083,tm177645,Selçuk Aydemir,,DIRECTOR
294748,tm155507,James Yukich,,DIRECTOR
643401,tm182580,Amin Dora,,DIRECTOR
52098,tm152843,Warren P. Sonoda,,DIRECTOR
68146,tm147405,Katy Chevigny,,DIRECTOR
56693,tm147405,Ross Kauffman,,DIRECTOR
308570,tm185736,Dan Forrer,,DIRECTOR
301559,tm183805,Raj Kumar Gupta,,DIRECTOR
300012,tm181051,Rani Massalha,,DIRECTOR
186613,tm169294,Frasco Mortiz,,DIRECTOR
146119,tm147908,Sekhar Kammula,,DIRECTOR
75854,tm178992,Fung Chih-chiang,,DIRECTOR
132479,tm162259,Jessica Habie,,DIRECTOR
141692,tm166723,Cathy Garcia-Molina,,DIRECTOR
65088,tm177224,Punit Malhotra,,DIRECTOR
112620,tm187118,Gurmmeet Singh,,DIRECTOR
597455,tm577690,Steve Gukas,,DIRECTOR
293040,tm200926,Philippe Aractingi,,DIRECTOR
66478,tm159296,Devika Bhagat,,DIRECTOR
303190,tm179328,Erol Özlevi,,DIRECTOR
200136,ts32752,Chun Chieh Liu,,DIRECTOR
140242,tm186408,Qaushiq Mukherjee,,DIRECTOR
278737,tm146144,Samar Shaikh,,DIRECTOR
261025,tm144541,Diego Lerman,,DIRECTOR
304814,tm175364,Rajiv Chilaka,,DIRECTOR
158359,tm136036,Antoinette Jadaone,,DIRECTOR
385348,tm163066,Mahdi Fleifel,,DIRECTOR
186614,tm188290,Dado C. Lumibao,,DIRECTOR
141692,tm142852,Cathy Garcia-Molina,,DIRECTOR
31988,tm228574,Robb Wells,,DIRECTOR
65831,tm228574,John Paul Tremblay,,DIRECTOR
65830,tm228574,Mike Smith,,DIRECTOR
64414,tm171891,Sajid Khan,,DIRECTOR
235458,tm176900,Sundar C,,DIRECTOR
53524,tm158671,Savage Steve Holland,,DIRECTOR
97750,tm144557,Hakan Algul,,DIRECTOR
141692,tm169669,Cathy Garcia-Molina,,DIRECTOR
56729,tm149541,Jay Chapman,,DIRECTOR
283271,tm144451,Carey McKenzie,,DIRECTOR
1603075,tm205684,Kenneth Gyang,,DIRECTOR
118152,tm175577,Michelle Bello,,DIRECTOR
814855,tm178234,Lara Saba,,DIRECTOR
297197,tm176553,Tony Abulu,,DIRECTOR
242794,tm138280,Gaurav Narayanan,,DIRECTOR
200814,tm156397,Olivia M. Lamasan,,DIRECTOR
281119,tm159094,Thiru,,DIRECTOR
836313,tm1194608,Suhas Kadav,,DIRECTOR
286453,tm460055,Hernán Zin,,DIRECTOR
141808,tm157286,Rajesh Ganguly,,DIRECTOR
286912,tm179248,R Kannan,,DIRECTOR
1527621,tm1036195,Arab Nasser,,DIRECTOR
254864,tm1036195,Tarzan Nasser,,DIRECTOR
193217,tm242276,Rajesh Touchriver,,DIRECTOR
55145,tm159701,Wyatt Cenac,,DIRECTOR
56729,tm177376,Jay Chapman,,DIRECTOR
185697,tm150962,Satish Rajwade,,DIRECTOR
20352,tm232579,Taika Waititi,,DIRECTOR
20859,tm243100,David Mackenzie,,DIRECTOR
1246,tm195209,Brian Helgeland,,DIRECTOR
20643,tm239760,Adam Wingard,,DIRECTOR
9756,tm204163,Todd Phillips,,DIRECTOR
7883,tm135307,Michael Mann,,DIRECTOR
25483,tm205890,James Watkins,,DIRECTOR
96009,tm239727,Tom Ford,,DIRECTOR
234599,tm242705,Julia Ducournau,,DIRECTOR
2266,tm138905,Quentin Tarantino,,DIRECTOR
10009,tm140391,Joe Wright,,DIRECTOR
732,tm199607,Joel Edgerton,,DIRECTOR
12011,tm137869,Simon West,,DIRECTOR
2783,tm120609,Joel Coen,,DIRECTOR
2781,tm120609,Ethan Coen,,DIRECTOR
8024,tm137693,Guillermo del Toro,,DIRECTOR
45443,tm137002,S. S. Rajamouli,,DIRECTOR
66084,tm206698,Mike Flanagan,,DIRECTOR
778612,tm139841,Ciarán Foy,,DIRECTOR
30427,tm233377,Kelly Fremon Craig,,DIRECTOR
76820,tm143984,Babak Najafi,,DIRECTOR
3631,tm233425,Naoko Yamada,,DIRECTOR
9015,tm120108,Jennifer Yuh Nelson,,DIRECTOR
86932,tm120108,Alessandro Carloni,,DIRECTOR
66084,tm239676,Mike Flanagan,,DIRECTOR
31077,tm212927,Paco Cabezas,,DIRECTOR
24859,tm194792,William Brent Bell,,DIRECTOR
4227,tm193769,Danny Boyle,,DIRECTOR
2709,tm138297,James Wan,,DIRECTOR
6899,tm132273,Tim Johnson,,DIRECTOR
2533,tm143085,Neill Blomkamp,,DIRECTOR
194369,tm245271,Keiichi Sato,,DIRECTOR
237527,tm245271,Yasushi Kawamura,,DIRECTOR
30535,tm135106,Ti West,,DIRECTOR
4564,tm196296,J. A. Bayona,,DIRECTOR
1232610,tm209987,Jessica Adler,,DIRECTOR
4424,tm219233,Jeff Nichols,,DIRECTOR
4297,tm199700,Tom Hooper,,DIRECTOR
33266,ts41963,Joe Swanberg,,DIRECTOR
211507,tm233214,Babak Anvari,,DIRECTOR
11289,tm136483,Ari Sandel,,DIRECTOR
83016,tm134791,Levan Gabriadze,,DIRECTOR
191649,tm221740,Stephen Dunn,,DIRECTOR
23131,tm140843,Tarsem Singh,,DIRECTOR
120650,tm219248,Rob Burnett,,DIRECTOR
25796,tm196125,Michael Showalter,,DIRECTOR
230303,tm204035,Nic Mathieu,,DIRECTOR
232393,tm233521,Chris Kelly,,DIRECTOR
249160,tm206512,Mario Miscione,,DIRECTOR
249159,tm206512,Aaron Hann,,DIRECTOR
27098,tm239743,Sam Liu,,DIRECTOR
51934,tm200126,Jason Krawczyk,,DIRECTOR
6536,tm208622,Nima Nourizadeh,,DIRECTOR
5194,tm244788,Ava DuVernay,,DIRECTOR
66084,tm139532,Mike Flanagan,,DIRECTOR
406394,tm253083,Alexandre Lehmann,,DIRECTOR
64082,tm136321,Jennifer Phang,,DIRECTOR
13240,tm225308,Werner Herzog,,DIRECTOR
9368,tm238722,David Frankel,,DIRECTOR
17202,tm136257,Cary Joji Fukunaga,,DIRECTOR
231490,tm244403,Tony Elliott,,DIRECTOR
78952,tm200690,Jason Zada,,DIRECTOR
728308,ts37660,Shin Won-ho,,DIRECTOR
53894,tm147082,Liz Garbus,,DIRECTOR
111688,tm233465,Stacy Title,,DIRECTOR
4465,tm230551,Wilson Yip,,DIRECTOR
157200,ts38758,Hiroyuki Seshita,,DIRECTOR
783711,tm228677,Thibaut Buccellato,,DIRECTOR
98245,tm155102,Will Canon,,DIRECTOR
65529,tm220594,Evgeny Afineevsky,,DIRECTOR
11173,tm243121,Christopher Guest,,DIRECTOR
228255,tm205812,Richie Smyth,,DIRECTOR
229671,tm234586,Vetrimaaran,,DIRECTOR
5108,tm135543,Angelina Jolie,,DIRECTOR
33881,tm215638,Isaac Florentine,,DIRECTOR
70931,tm215638,Todor Chapkanov,,DIRECTOR
75929,tm239683,Jon Greenhalgh,,DIRECTOR
688104,ts42257,Kim Won-seok,,DIRECTOR
1556,tm214825,Frank Coraci,,DIRECTOR
118027,tm242736,Christopher Storer,,DIRECTOR
308,tm242736,Bo Burnham,,DIRECTOR
97098,ts37944,Alexandre Courtes,,DIRECTOR
24221,tm239707,Steven Brill,,DIRECTOR
68846,tm136061,Sarah Gavron,,DIRECTOR
29156,tm239733,Timo Tjahjanto,,DIRECTOR
29171,tm239733,Kimo Stamboel,,DIRECTOR
46275,tm142881,Jon M. Chu,,DIRECTOR
235609,tm232953,J.D. Dillard,,DIRECTOR
38666,tm193125,Jill Bauer,,DIRECTOR
38669,tm193125,Ronna Gradus,,DIRECTOR
164039,tm244507,Mariano Cohn,,DIRECTOR
164040,tm244507,Gastón Duprat,,DIRECTOR
6676,tm134516,Yuen Woo-ping,,DIRECTOR
443476,tm270504,Sean Foley,,DIRECTOR
235981,ts41258,Kwon Hyuk-chan,,DIRECTOR
7431,tm244880,Oz Perkins,,DIRECTOR
94640,tm233317,John Lee,,DIRECTOR
158359,tm205333,Antoinette Jadaone,,DIRECTOR
955740,ts43209,Florian Dedio,,DIRECTOR
158104,ts43209,Kai Christiansen,,DIRECTOR
956214,ts43209,Emmanuel Amara,,DIRECTOR
1148904,tm233533,Nadia Latif,,DIRECTOR
730099,ts55365,tooniverse,,DIRECTOR
233637,tm138672,Matthew Ross,,DIRECTOR
701016,tm323616,Oyefunke Fayoyin,,DIRECTOR
76554,tm245378,Vikram Gandhi,,DIRECTOR
8718,tm221225,Ricky Gervais,,DIRECTOR
127239,tm157283,Alonso Ruizpalacios,,DIRECTOR
251365,tm211302,Ray Yeung,,DIRECTOR
257209,tm253080,Alban Teurlai,,DIRECTOR
257208,tm253080,Thierry Demaizière,,DIRECTOR
35464,tm139194,Kevin Munroe,,DIRECTOR
97902,tm139194,Jericca Cleland,,DIRECTOR
53471,tm238748,Greg McLean,,DIRECTOR
1121877,ts41883,Kwak Jung-hwan,,DIRECTOR
48576,tm233544,Alik Sakharov,,DIRECTOR
85777,ts37804,Keith Truesdell,,DIRECTOR
85778,ts37804,Jason Woliner,,DIRECTOR
14892,ts35406,Jon Cassar,,DIRECTOR
661319,ts41253,Lam Yuk Fan,,DIRECTOR
230017,tm244134,Adam Leon,,DIRECTOR
55370,tm233616,Rob Silvestri,,DIRECTOR
17162,tm244381,Steven C. Miller,,DIRECTOR
160998,ts54028,Baldvin Z,,DIRECTOR
8718,tm238661,Ricky Gervais,,DIRECTOR
48010,tm244915,Sabbir Khan,,DIRECTOR
232251,tm219276,Siân Heder,,DIRECTOR
159658,tm316731,Ryan Polito,,DIRECTOR
167873,tm247642,Brian McGinn,,DIRECTOR
241156,tm247642,Rod Blackhurst,,DIRECTOR
12065,tm240007,Don Michael Paul,,DIRECTOR
26474,tm138792,Andrew Bujalski,,DIRECTOR
426253,tm244052,Joe DeMaio,,DIRECTOR
31601,tm123789,Cyrus Nowrasteh,,DIRECTOR
280220,ts35359,Jérome Mouscadet,,DIRECTOR
14261,tm219173,Peter Billingsley,,DIRECTOR
227403,tm208903,Adam Nimoy,,DIRECTOR
26922,tm229542,Rhys Thomas,,DIRECTOR
2656,tm211510,Brad Peyton,,DIRECTOR
127266,tm205870,Fabrice Du Welz,,DIRECTOR
50931,ts38512,Peter Bull,,DIRECTOR
25545,ts38512,Ryan Miller,,DIRECTOR
211077,tm238681,Rodolphe Guenoden,,DIRECTOR
64483,tm229140,Adam Dubin,,DIRECTOR
37554,tm266628,Michael D. Black,,DIRECTOR
52185,ts53106,Pieter Verhoeff,,DIRECTOR
332758,ts53106,Rob W. King,,DIRECTOR
26447,tm271070,Matthias Hoene,,DIRECTOR
65762,tm214085,Ashley York,,DIRECTOR
